strategy,symbol,timeframe,direction,signal_time,entry_time,exit_time,entry_price,stop,target,exit_price,size,risk_amount,gross_pnl,commission,net_pnl,r_multiple,exit_reason,hold_bars,equity_after
scalp_vwap,XAUUSD,15min,LONG,2025-08-18T23:15:00,2025-08-18T23:30:00,2025-08-18T23:45:00,3339.15000000,3335.144462660,3346.68107468,3334.894462660,22.09011177255764349975241744,88.48276754975322834066658882,-94.00529549289263921560469317,5.900975738026868423375862776,-99.90627123091950763898055595,-1.129104276431486218525677256,stop,1,8748.370483744403326427678326
scalp_vwap,XAUUSD,15min,SHORT,2025-08-19T00:00:00,2025-08-19T00:15:00,2025-08-19T10:00:00,3332.66000000,3336.991791365,3324.44641727,3337.241791365,20.19573369675527603907968528,87.48370483744403326427678326,-92.53263826163285227404670456,5.384441108946275059551944316,-97.91707937057912733359864888,-1.119260776078489643510335590,stop,39,8650.453404373824199094079677
scalp_vwap,XAUUSD,15min,SHORT,2025-08-21T21:45:00,2025-08-21T22:00:00,2025-08-21T22:00:00,3327.51000000,3330.716319950,3321.51736010,3330.966319950,26.97938302873930032807262319,86.50453404373824199094079677,-93.24937980092306707295895258,7.181933345756824738773194752,-100.4313131466798918117321473,-1.160994787809619560892542867,stop,0,8550.022091227144307282347530
scalp_vwap,XAUUSD,15min,SHORT,2025-08-21T22:15:00,2025-08-21T22:30:00,2025-08-21T22:30:00,3329.70000000,3333.929913625,3321.72017275,3334.179913625,20.21323092909998678113042445,85.50022091227144307282347530,-90.55352864454643976810608140,5.384319601969938078810397944,-95.93784824651637784691647934,-1.122077197261918084674837775,stop,0,8454.084242980627929435431051
scalp_vwap,XAUUSD,15min,SHORT,2025-08-25T10:30:00,2025-08-25T10:45:00,2025-08-25T11:00:00,3355.25000000,3357.533001320,3351.13399736,3357.783001320,37.03057098092535456543420243,84.54084242980627929435431051,-93.79848517503761793571286113,9.939745862699983672453848616,-103.7382310377376016081667097,-1.227078274313043323163737811,stop,1,8350.346011942890327827264341
scalp_vwap,XAUUSD,15min,SHORT,2025-08-25T11:30:00,2025-08-25T11:45:00,2025-08-25T12:30:00,3353.97000000,3356.521049460,3349.31790108,3356.771049460,32.73298359312441683442415241,83.50346011942890327827264341,-91.68670601771000748687868152,8.782835598546520026412285960,-100.4695416162565275132909675,-1.203178185341808308177607815,stop,3,8249.876470326633800313973374
scalp_vwap,XAUUSD,15min,SHORT,2025-08-25T13:30:00,2025-08-25T13:45:00,2025-08-26T01:00:00,3358.64000000,3362.718058130,3350.93388374,3362.968058130,20.22991386424065956194198089,82.49876470326633800313973374,-87.55624316932650289362522898,5.435599832079459906489665176,-92.99184300140596280011489416,-1.127190732320434088564598269,stop,45,8156.884627325227837513858480
scalp_vwap,XAUUSD,15min,LONG,2025-08-26T11:45:00,2025-08-26T12:00:00,2025-08-27T05:45:00,3362.92000000,3356.043976150,3376.22204770,3376.07204770,11.86279280768525524749868120,81.56884627325227837513858480,156.0200168618934036017779608,3.191489855105671886153461198,152.8285270067877317156244996,1.873613934599717829658197011,target,71,8309.713154332015569229482980
scalp_vwap,XAUUSD,15min,SHORT,2025-08-27T15:00:00,2025-08-27T15:15:00,2025-08-27T16:15:00,3365.69000000,3370.888157545,3355.71368491,3371.138157545,15.98588169441873960984282361,83.09713154332015569229482980,-87.09360196692484059475553571,4.304281772807056617396151440,-91.39788373973189721215168715,-1.099892162849019613544629494,stop,4,8218.315270592283672017331293
scalp_vwap,XAUUSD,15min,SHORT,2025-08-27T16:45:00,2025-08-27T17:00:00,2025-08-27T18:00:00,3368.18000000,3372.437902955,3360.11419409,3372.687902955,19.30132123124512045629121506,82.18315270592283672017331293,-87.00848301373411683424611671,5.200825931572415185477675580,-92.20930894530653201972379229,-1.121997707672038758337553515,stop,4,8126.105961646977139997607501
scalp_vwap,XAUUSD,15min,SHORT,2025-08-27T19:45:00,2025-08-27T20:00:00,2025-08-28T00:15:00,3369.61000000,3373.102686920,3363.10462616,3373.352686920,23.26605890472134599455483832,81.26105961646977139997607501,-87.07757434265010789861478460,6.271803579675047574136954300,-93.34937792232515547275173890,-1.148759053388043151603178907,stop,17,8032.756583724651984524855762
scalp_vwap,XAUUSD,15min,LONG,2025-09-02T17:00:00,2025-09-02T17:15:00,2025-09-02T17:45:00,3500.69000000,3492.736293650,3516.14741270,3492.486293650,10.09938792085862207438027400,80.32756583724651984524855762,-82.85241281746117536384362613,2.828386104053645576764982512,-85.68079892151482094060860864,-1.066642540807406096907261355,stop,2,7947.075784803137163584247153
scalp_vwap,XAUUSD,15min,SHORT,2025-09-02T18:45:00,2025-09-02T19:00:00,2025-09-02T19:15:00,3491.71000000,3501.281696430,3471.99660714,3501.531696430,8.302682646615378673876567096,79.47075784803137163584247153,-81.54642850968521630431161331,2.319244801921070709548923848,-83.86567331160628701386053716,-1.055302297128953137933982723,stop,1,7863.210111491530876570386616
